corpus	text_source	tokenizer_id	order	vocab_size	train_docs	eval_docs	train_tokens	eval_tokens	eval_bytes	bits	bpb	bits_per_token	tokens_per_byte	oov_token_rate	roundtrip_ok	ngram_types
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	bpe_init_f1.15	3	34684	2592	660	6434900	1300740	9009359	12514758.65540018	1.3890842462155386	9.616381324266312	0.14437653111614268	6.919138336639144e-05	True	1:32824,2:2342026,3:4857948
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	bpe_init_f1.15	5	34684	2592	660	6434900	1300740	9009359	12440112.204766622	1.3807988120760446	9.559022748399125	0.14437653111614268	6.919138336639144e-05	True	1:32824,2:2342026,3:4857949,4:5686304,5:5940966
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	fsp_bpe_init_f1.15	1	34684	2592	660	6436498	1300949	9009359	15889533.459270226	1.7636696971749295	12.207608782107549	0.14439972921491973	6.91802676353954e-05	True	1:32769
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	fsp_bpe_init_f1.15	3	34684	2592	660	6436498	1300949	9009359	12514840.711753726	1.3890933541169495	9.614900259412563	0.14439972921491973	6.91802676353954e-05	True	1:32770,2:2342106,3:4858894
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	fsp_bpe_init_f1.15	5	34684	2592	660	6436498	1300949	9009359	12439964.017124403	1.380782363886754	9.557374001811914	0.14439972921491973	6.91802676353954e-05	True	1:32770,2:2342106,3:4858895,4:5687559,5:5942360
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	mingram_f1.15	1	34684	2592	660	6415812	1296612	9009359	15901091.289402144	1.7649525664813828	12.25733022018678	0.14391834091637373	6.32417407829019e-05	True	1:32833
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	mingram_f1.15	3	34684	2592	660	6415812	1296612	9009359	12516693.89348945	1.3892990492985628	9.64847302145537	0.14391834091637373	6.32417407829019e-05	True	1:32834,2:2360755,3:4861989
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	mingram_f1.15	5	34684	2592	660	6415812	1296612	9009359	12443834.70400332	1.3812119934396352	9.592309634373763	0.14391834091637373	6.32417407829019e-05	True	1:32834,2:2360755,3:4861990,4:5675449,5:5925585
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	convextok	1	34684	2592	660	6461079	1303470	9009359	16031799.26717649	1.779460588392192	12.293099052377055	0.14467954934418753	9.743223856321971e-05	True	1:32609
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	convextok	3	34684	2592	660	6461079	1303470	9009359	12516933.17087123	1.3893256080561591	9.597918283354597	0.14467954934418753	9.743223856321971e-05	True	1:32610,2:2370178,3:4867955
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	convextok	5	34684	2592	660	6461079	1303470	9009359	12433715.515291499	1.3800888071272883	9.534107424330012	0.14467954934418753	9.743223856321971e-05	True	1:32610,2:2370178,3:4867956,4:5680728,5:5934857
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	pathpiece_pb0.2	1	34684	2592	660	6400871	1293056	9009359	16038166.587195437	1.780167333457956	12.396976297112687	0.14352364025009992	9.589685210849336e-05	True	1:32634
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	pathpiece_pb0.2	3	34684	2592	660	6400871	1293056	9009359	12565624.161917228	1.3947300981032311	9.71281499333488	0.14352364025009992	9.589685210849336e-05	True	1:32635,2:2422194,3:4875425
fineweb_ar_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/arb_Arab/train/000_00000.parquet	pathpiece_pb0.2	5	34684	2592	660	6400871	1293056	9009359	12496198.133054331	1.3870241082694486	9.659150952028368	0.14352364025009992	9.589685210849336e-05	True	1:32635,2:2422194,3:4875426,4:5666511,5:5912869
