corpus	text_source	tokenizer_id	order	vocab_size	train_docs	eval_docs	train_tokens	eval_tokens	eval_bytes	bits	bpb	bits_per_token	tokens_per_byte	oov_token_rate	roundtrip_ok	ngram_types
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	bpe_init_f1.15	3	34684	8225	1610	5794624	1153827	5034578	9897380.18127137	1.9658807910556497	8.56591937186655	0.22918047947613485	5.546758742861798e-05	True	1:33477,2:1539763,3:3823902
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	bpe_init_f1.15	5	34684	8225	1610	5794624	1153827	5034578	9848390.791337937	1.9561502059036402	8.52352035752528	0.22918047947613485	5.546758742861798e-05	True	1:33477,2:1539763,3:3823903,4:5061464,5:5502374
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp_bpe_init_f1.15	1	34684	8225	1610	5795969	1154108	5034578	12623783.988470705	2.507416508090788	10.922892944879898	0.22923629348874922	5.71870223583928e-05	True	1:33402
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp_bpe_init_f1.15	3	34684	8225	1610	5795969	1154108	5034578	9897484.630635533	1.965901537454685	8.563927039844957	0.22923629348874922	5.71870223583928e-05	True	1:33403,2:1539244,3:3824309
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp_bpe_init_f1.15	5	34684	8225	1610	5795969	1154108	5034578	9848484.069372147	1.9561687333818538	8.521528668215039	0.22923629348874922	5.71870223583928e-05	True	1:33403,2:1539244,3:3824310,4:5062507,5:5503687
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	1	34684	8225	1610	5778505	1150939	5034578	12642323.437609872	2.511098931749567	10.969011675520843	0.22860684649239718	5.3869058221156814e-05	True	1:33496
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	3	34684	8225	1610	5778505	1150939	5034578	9898390.316351635	1.9660814305293584	8.588259862575592	0.22860684649239718	5.3869058221156814e-05	True	1:33497,2:1553996,3:3830549
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	5	34684	8225	1610	5778505	1150939	5034578	9850854.492413476	1.9566395619282244	8.547015781900358	0.22860684649239718	5.3869058221156814e-05	True	1:33497,2:1553996,3:3830550,4:5056094,5:5491361
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	1	34684	8225	1610	5760826	1147416	5034578	12628288.912654005	2.508311304870836	10.990429209307713	0.22790708575773383	9.325301372823805e-05	True	1:33446
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	3	34684	8225	1610	5760826	1147416	5034578	9901350.168321377	1.966669335209699	8.617168078286634	0.22790708575773383	9.325301372823805e-05	True	1:33447,2:1567748,3:3833051
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	5	34684	8225	1610	5760826	1147416	5034578	9853704.865359768	1.9572057211865161	8.575702260314186	0.22790708575773383	9.325301372823805e-05	True	1:33447,2:1567748,3:3833052,4:5042906,5:5473550
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	1	34684	8225	1610	5761215	1147240	5034578	12637537.922493316	2.510148402208351	11.000163574438192	0.22787212751495756	8.803737666050695e-05	True	1:33441
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	3	34684	8225	1610	5761215	1147240	5034578	9905999.103856515	1.9675927364431567	8.622534799022079	0.22787212751495756	8.803737666050695e-05	True	1:33442,2:1568028,3:3831869
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	5	34684	8225	1610	5761215	1147240	5034578	9859070.468101822	1.9582714714325256	8.581686441312462	0.22787212751495756	8.803737666050695e-05	True	1:33442,2:1568028,3:3831870,4:5045185,5:5476730
