corpus	text_source	tokenizer_id	order	vocab_size	train_docs	eval_docs	train_tokens	eval_tokens	eval_bytes	bits	bpb	bits_per_token	tokens_per_byte	oov_token_rate	roundtrip_ok	ngram_types
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp	1	34684	8225	1610	5805454	1155884	5034578	12631104.932893164	2.5088706407752874	10.912458235544344	0.22958905393858234	6.228998757660803e-05	True	1:33465
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp	2	34684	8225	1610	5805454	1155884	5034578	10246859.997187732	2.0352967015681815	8.852624719599179	0.22958905393858234	6.228998757660803e-05	True	1:33466,2:1534072
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp	3	34684	8225	1610	5805454	1155884	5034578	9895990.044252884	1.965604673172783	8.549495759159774	0.22958905393858234	6.228998757660803e-05	True	1:33466,2:1534073,3:3815814
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp	4	34684	8225	1610	5805454	1155884	5034578	9855657.686995711	1.9575936030776981	8.51465120941941	0.22958905393858234	6.228998757660803e-05	True	1:33466,2:1534073,3:3815815,4:5063653
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp	5	34684	8225	1610	5805454	1155884	5034578	9847526.929826666	1.9559786202193443	8.507626760766506	0.22958905393858234	6.228998757660803e-05	True	1:33466,2:1534073,3:3815815,4:5063654,5:5509811
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	bpe_init_f1.15	1	34684	8225	1610	5794624	1153827	5034578	12620407.433090309	2.506745835120701	10.92262705200743	0.22918047947613485	5.546758742861798e-05	True	1:33476
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	bpe_init_f1.15	2	34684	8225	1610	5794624	1153827	5034578	10235338.63354971	2.033008254822889	8.858413425872385	0.22918047947613485	5.546758742861798e-05	True	1:33477,2:1539762
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	bpe_init_f1.15	3	34684	8225	1610	5794624	1153827	5034578	9897380.18127137	1.9658807910556497	8.56591937186655	0.22918047947613485	5.546758742861798e-05	True	1:33477,2:1539763,3:3823902
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	bpe_init_f1.15	4	34684	8225	1610	5794624	1153827	5034578	9856374.51961565	1.95773598494564	8.530430062059333	0.22918047947613485	5.546758742861798e-05	True	1:33477,2:1539763,3:3823903,4:5061463
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	bpe_init_f1.15	5	34684	8225	1610	5794624	1153827	5034578	9848390.791337937	1.9561502059036402	8.52352035752528	0.22918047947613485	5.546758742861798e-05	True	1:33477,2:1539763,3:3823903,4:5061464,5:5502374
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp_bpe_init_f1.15	1	34684	8225	1610	5795969	1154108	5034578	12623783.988470705	2.507416508090788	10.922892944879898	0.22923629348874922	5.71870223583928e-05	True	1:33402
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp_bpe_init_f1.15	2	34684	8225	1610	5795969	1154108	5034578	10235868.063715393	2.033113413619849	8.856717697323562	0.22923629348874922	5.71870223583928e-05	True	1:33403,2:1539243
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp_bpe_init_f1.15	3	34684	8225	1610	5795969	1154108	5034578	9897484.630635533	1.965901537454685	8.563927039844957	0.22923629348874922	5.71870223583928e-05	True	1:33403,2:1539244,3:3824309
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp_bpe_init_f1.15	4	34684	8225	1610	5795969	1154108	5034578	9856469.64339305	1.9577548790371408	8.528438289784404	0.22923629348874922	5.71870223583928e-05	True	1:33403,2:1539244,3:3824310,4:5062506
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp_bpe_init_f1.15	5	34684	8225	1610	5795969	1154108	5034578	9848484.069372147	1.9561687333818538	8.521528668215039	0.22923629348874922	5.71870223583928e-05	True	1:33403,2:1539244,3:3824310,4:5062507,5:5503687
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	1	34684	8225	1610	5778505	1150939	5034578	12642323.437609872	2.511098931749567	10.969011675520843	0.22860684649239718	5.3869058221156814e-05	True	1:33496
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	2	34684	8225	1610	5778505	1150939	5034578	10230592.39136458	2.0320655259218507	8.876492358558794	0.22860684649239718	5.3869058221156814e-05	True	1:33497,2:1553995
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	3	34684	8225	1610	5778505	1150939	5034578	9898390.316351635	1.9660814305293584	8.588259862575592	0.22860684649239718	5.3869058221156814e-05	True	1:33497,2:1553996,3:3830549
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	4	34684	8225	1610	5778505	1150939	5034578	9858707.361149315	1.9581993488132103	8.55382926118483	0.22860684649239718	5.3869058221156814e-05	True	1:33497,2:1553996,3:3830550,4:5056093
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	5	34684	8225	1610	5778505	1150939	5034578	9850854.492413476	1.9566395619282244	8.547015781900358	0.22860684649239718	5.3869058221156814e-05	True	1:33497,2:1553996,3:3830550,4:5056094,5:5491361
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_pp_f8	1	34684	8225	1610	5760834	1146959	5034578	12574611.339748172	2.497649522909005	10.9480678476854	0.2278163135023432	9.067455767817333e-05	True	1:33447
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_pp_f8	2	34684	8225	1610	5760834	1146959	5034578	10224268.80146901	2.0308094941560166	8.90174539054163	0.2278163135023432	9.067455767817333e-05	True	1:33448,2:1555282
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_pp_f8	3	34684	8225	1610	5760834	1146959	5034578	9895303.163562108	1.9654682405480872	8.615331916116583	0.2278163135023432	9.067455767817333e-05	True	1:33448,2:1555283,3:3823015
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_pp_f8	4	34684	8225	1610	5760834	1146959	5034578	9855944.445233937	1.9576505608283232	8.581064302827203	0.2278163135023432	9.067455767817333e-05	True	1:33448,2:1555283,3:3823016,4:5043252
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_pp_f8	5	34684	8225	1610	5760834	1146959	5034578	9848036.811491443	1.9560798961683468	8.5741795325239	0.2278163135023432	9.067455767817333e-05	True	1:33448,2:1555283,3:3823016,4:5043253,5:5475932
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	1	34684	8225	1610	5759879	1146735	5034578	12636633.830963634	2.5099688257811548	11.004213743224932	0.22777182119335523	8.720410556929021e-05	True	1:33447
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	2	34684	8225	1610	5759879	1146735	5034578	10228832.914385112	2.031716047379763	8.907456308326427	0.22777182119335523	8.720410556929021e-05	True	1:33448,2:1569320
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	3	34684	8225	1610	5759879	1146735	5034578	9906802.007351736	1.9677522142574284	8.62702585664738	0.22777182119335523	8.720410556929021e-05	True	1:33448,2:1569321,3:3832365
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	4	34684	8225	1610	5759879	1146735	5034578	9867654.92875738	1.9599765717717315	8.5929358587858	0.22777182119335523	8.720410556929021e-05	True	1:33448,2:1569321,3:3832366,4:5044350
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	5	34684	8225	1610	5759879	1146735	5034578	9859920.363994068	1.9584402831764782	8.586200457174515	0.22777182119335523	8.720410556929021e-05	True	1:33448,2:1569321,3:3832366,4:5044351,5:5475222
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	1	34684	8225	1610	5760826	1147416	5034578	12628288.912654005	2.508311304870836	10.990429209307713	0.22790708575773383	9.325301372823805e-05	True	1:33446
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	2	34684	8225	1610	5760826	1147416	5034578	10222601.035407346	2.0304782318214847	8.896753455019596	0.22790708575773383	9.325301372823805e-05	True	1:33447,2:1567747
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	3	34684	8225	1610	5760826	1147416	5034578	9901350.168321377	1.966669335209699	8.617168078286634	0.22790708575773383	9.325301372823805e-05	True	1:33447,2:1567748,3:3833051
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	4	34684	8225	1610	5760826	1147416	5034578	9861454.990630385	1.9587451005089969	8.582447212361064	0.22790708575773383	9.325301372823805e-05	True	1:33447,2:1567748,3:3833052,4:5042905
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	5	34684	8225	1610	5760826	1147416	5034578	9853704.865359768	1.9572057211865161	8.575702260314186	0.22790708575773383	9.325301372823805e-05	True	1:33447,2:1567748,3:3833052,4:5042906,5:5473550
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	1	34684	8225	1610	5761215	1147240	5034578	12637537.922493316	2.510148402208351	11.000163574438192	0.22787212751495756	8.803737666050695e-05	True	1:33441
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	2	34684	8225	1610	5761215	1147240	5034578	10229876.7925844	2.031923389127033	8.90444948651643	0.22787212751495756	8.803737666050695e-05	True	1:33442,2:1568027
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	3	34684	8225	1610	5761215	1147240	5034578	9905999.103856515	1.9675927364431567	8.622534799022079	0.22787212751495756	8.803737666050695e-05	True	1:33442,2:1568028,3:3831869
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	4	34684	8225	1610	5761215	1147240	5034578	9866819.573637566	1.9598106482087607	8.588431539049976	0.22787212751495756	8.803737666050695e-05	True	1:33442,2:1568028,3:3831870,4:5045184
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	5	34684	8225	1610	5761215	1147240	5034578	9859070.468101822	1.9582714714325256	8.581686441312462	0.22787212751495756	8.803737666050695e-05	True	1:33442,2:1568028,3:3831870,4:5045185,5:5476730
