corpus	text_source	tokenizer_id	order	vocab_size	train_docs	eval_docs	train_tokens	eval_tokens	eval_bytes	bits	bpb	bits_per_token	tokens_per_byte	oov_token_rate	roundtrip_ok	ngram_types
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	fsp_bpe_init_f1.15	5	34684	8097	1639	5744505	1145169	5034570	9741010.790392553	1.9348247795526834	8.494020612336637	0.22746113372144988	6.199958259435943e-05	True	1:33418,2:1543695,3:3822140,4:5044241,5:5472245
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	1	34684	8097	1639	5727605	1141747	5034570	12531705.240667695	2.4891311950509567	10.960170266793275	0.2267814331710553	6.306125612767102e-05	True	1:33505
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	2	34684	8097	1639	5727605	1141747	5034570	10117340.545409415	2.0095739150333425	8.84857829762601	0.2267814331710553	6.306125612767102e-05	True	1:33506,2:1558059
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	3	34684	8097	1639	5727605	1141747	5034570	9787837.333173594	1.9441257809849886	8.560396343119116	0.2267814331710553	6.306125612767102e-05	True	1:33506,2:1558060,3:3827699
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	4	34684	8097	1639	5727605	1141747	5034570	9750795.034483587	1.9367681916198578	8.527999323486195	0.2267814331710553	6.306125612767102e-05	True	1:33506,2:1558060,3:3827700,4:5037547
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	mingram_f1.15	5	34684	8097	1639	5727605	1141747	5034570	9743939.018532444	1.9354064038304053	8.522003084288635	0.2267814331710553	6.306125612767102e-05	True	1:33506,2:1558060,3:3827700,4:5037548,5:5460059
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	1	34684	8097	1639	5709278	1137879	5034570	12526271.679822028	2.488051944817934	10.9926053645682	0.22601314511467713	8.348866619385717e-05	True	1:33467
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	2	34684	8097	1639	5709278	1137879	5034570	10118950.540738782	2.009893703084629	8.880026941863825	0.22601314511467713	8.348866619385717e-05	True	1:33468,2:1573340
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	3	34684	8097	1639	5709278	1137879	5034570	9796570.722426431	1.945860465228695	8.597118011673736	0.22601314511467713	8.348866619385717e-05	True	1:33468,2:1573341,3:3829223
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	4	34684	8097	1639	5709278	1137879	5034570	9759746.380385593	1.9385461678724485	8.564802293939712	0.22601314511467713	8.348866619385717e-05	True	1:33468,2:1573341,3:3829224,4:5025396
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.1	5	34684	8097	1639	5709278	1137879	5034570	9753063.214462154	1.937218712712735	8.55893738796768	0.22601314511467713	8.348866619385717e-05	True	1:33468,2:1573341,3:3829224,4:5025397,5:5443541
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	1	34684	8097	1639	5709471	1137888	5034570	12509555.457251336	2.4847316567753226	10.977849105156206	0.2260149327549324	8.612446919204702e-05	True	1:33475
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	2	34684	8097	1639	5709471	1137888	5034570	10111517.501905214	2.008417303147084	8.873433891347211	0.2260149327549324	8.612446919204702e-05	True	1:33476,2:1571630
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	3	34684	8097	1639	5709471	1137888	5034570	9790000.98121389	1.944555539244442	8.591284788525318	0.2260149327549324	8.612446919204702e-05	True	1:33476,2:1571631,3:3830489
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	4	34684	8097	1639	5709471	1137888	5034570	9752632.329385981	1.9371331274341168	8.55849166310757	0.2260149327549324	8.612446919204702e-05	True	1:33476,2:1571631,3:3830490,4:5024251
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	convextok	5	34684	8097	1639	5709471	1137888	5034570	9745929.14432431	1.9358016959391389	8.552609235519922	0.2260149327549324	8.612446919204702e-05	True	1:33476,2:1571631,3:3830490,4:5024252,5:5442037
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	1	34684	8097	1639	5711354	1138108	5034570	12525306.115080055	2.4878601578843984	10.989549536063754	0.22605863062783912	7.819995993350367e-05	True	1:33466
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	2	34684	8097	1639	5711354	1138108	5034570	10120279.090405408	2.010157588514095	8.879408404150578	0.22605863062783912	7.819995993350367e-05	True	1:33467,2:1572176
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	3	34684	8097	1639	5711354	1138108	5034570	9795632.582551356	1.9456741256058325	8.594567551001544	0.22605863062783912	7.819995993350367e-05	True	1:33467,2:1572177,3:3828748
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	4	34684	8097	1639	5711354	1138108	5034570	9758923.058462737	1.9383826341599655	8.56235906605829	0.22605863062783912	7.819995993350367e-05	True	1:33467,2:1572177,3:3828749,4:5026199
fineweb_en_5gb	parquet:/tmp/claude-0/-home-user-script-tok/7cda6375-6c3b-5955-885d-f6865119d2e6/scratchpad/hfdata/sample/10BT/000_00000.parquet	pathpiece_pb0.2	5	34684	8097	1639	5711354	1138108	5034570	9752213.370507022	1.9370499110166355	8.556472068368702	0.22605863062783912	7.819995993350367e-05	True	1:33467,2:1572177,3:3828749,4:5026200,5:5444973
